id,area,bbox_x0,bbox_y0,bbox_w,bbox_h,point_input_x,point_input_y,predicted_iou,stability_score,crop_box_x0,crop_box_y0,crop_box_w,crop_box_h
36,1107,516,467,36,39,544.78125,496.71875,0.9955992102622986,0.9928057789802551,0,0,894,578
37,10816,0,113,104,174,69.84375,171.59375,0.9955399632453918,0.9793418645858765,0,0,894,578
38,26013,556,53,250,231,796.21875,189.65625,0.9951838254928589,0.9806608557701111,0,0,894,578
39,891,786,556,52,21,796.21875,568.96875,0.9950700998306274,0.9944009184837341,0,0,894,578
40,781,222,552,40,25,237.46875,550.90625,0.9943647384643555,0.9961734414100647,0,0,894,578
41,1162,194,208,40,37,209.53125,225.78125,0.9929426908493042,0.9854576587677002,0,0,894,578
42,14594,0,123,128,300,13.96875,406.40625,0.992213785648346,0.9859212636947632,0,0,894,578
43,1390,606,528,42,49,628.59375,568.96875,0.9921830892562866,0.9871428608894348,0,0,894,578
44,25950,647,50,241,236,656.53125,189.65625,0.9918533563613892,0.977082371711731,0,0,894,578
45,15238,381,448,225,129,572.71875,568.96875,0.9912518262863159,0.9783341884613037,0,0,894,578
46,1091,858,169,35,49,880.03125,189.65625,0.9907751679420471,0.9936131238937378,0,0,894,578
47,1191,278,192,40,41,293.34375,207.71875,0.9902872443199158,0.9808333516120911,0,0,894,578
48,1093,627,482,32,44,656.53125,496.71875,0.9898386597633362,0.9755877256393433,0,0,894,578
49,1422,326,516,46,46,349.21875,532.84375,0.9896135926246643,0.9846261143684387,0,0,894,578
50,1288,0,545,78,32,13.96875,550.90625,0.9891924262046814,0.9724137783050537,0,0,894,578
51,1081,600,406,34,44,628.59375,424.46875,0.9891539216041565,0.9853211045265198,0,0,894,578
52,19822,0,0,217,150,125.71875,81.28125,0.9890577793121338,0.9747585654258728,0,0,894,578
53,1041,638,438,33,39,656.53125,442.53125,0.9884513020515442,0.9819391369819641,0,0,894,578
54,1236,661,462,34,47,684.46875,496.71875,0.9884119629859924,0.9854955673217773,0,0,894,578
55,1349,355,533,46,44,377.15625,532.84375,0.9877709746360779,0.9860191345214844,0,0,894,578
56,9207,450,18,121,252,488.90625,261.90625,0.9877660274505615,0.9646357297897339,0,0,894,578
57,655,293,228,40,21,293.34375,243.84375,0.987743616104126,0.9654654860496521,0,0,894,578
58,981,232,211,31,37,237.46875,225.78125,0.9867919683456421,0.9878542423248291,0,0,894,578
59,832,584,526,35,38,600.65625,550.90625,0.986091673374176,0.9916067123413086,0,0,894,578
60,1544,278,541,49,36,321.28125,550.90625,0.9855668544769287,0.9935483932495117,0,0,894,578
61,845,871,452,22,55,880.03125,478.65625,0.985532283782959,0.9776207208633423,0,0,894,578
62,47201,75,11,439,376,153.65625,261.90625,0.9845678806304932,0.9809964895248413,0,0,894,578
63,1049,523,497,40,46,544.78125,514.78125,0.9845349192619324,0.9811142683029175,0,0,894,578
64,1070,279,0,42,41,293.34375,9.03125,0.9845148324966431,0.9879181981086731,0,0,894,578
65,693,260,225,33,24,265.40625,243.84375,0.98406583070755,0.9928160905838013,0,0,894,578
66,4374,342,144,73,84,349.21875,189.65625,0.9836369752883911,0.9800453782081604,0,0,894,578
67,1337,823,521,48,48,824.15625,550.90625,0.9832072854042053,0.9836916327476501,0,0,894,578
